Site Key,Pre Install File,Post Install File,Software Version,Sat,Tran,Freq,Polar,SigType,CodRate,Pre Install Signal Margin,Post Install Signal Margin,Pre Install C/N,Post Install C/N,Pre Install Es/No,Post Install Es/No,Pre Install Eb/No,Post Install Eb/No,Pre Install Lock,Post Install Lock,DnLink,Pre Install FreqErr,Post Install FreqErr,Baud,Pre Limit,Pre Limit Color Code,Pre Limit Margin,Post Limit,Post Limit Color Code,Post Limit Margin,Delta C/N Pre & Post,LNB Model,LNB Service,LNB System,Pre LnbI,Pre LnbV,Post LnbI,Post LnbV,Region,Pre Install Date,Post Install Date,Pre Install Time,Post Install Time,Limit Table
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 22,1009.96,Vertical,DVB-S2 8PSK,R3/4,8.3,.,14.9,.,16.2,.,13.3,.,1,.,4140.04,0.0,.,31250,Pass,Green,4.8,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:46:41,.,ModCod
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr 23,989.96,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4160.04,0.0,.,31250,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:46:41,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 24,969.952,Vertical,DVB-S2 8PSK,R5/6,8.0,.,16.1,.,17.4,.,14.1,.,1,.,4180.05,0.02,.,30000,Pass,Green,4.5,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:46:41,.,ModCod
100900,AMC11-H-PRE-100900.spop,., 1.64,AMC11,Tr 8,1290.0,Horizontal,DVB-S2 8PSK,R5/6,7.3,.,15.4,.,16.7,.,13.4,.,1,.,3860.0,-0.06,.,30000,Pass,Green,3.8,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,16:14:59,.,ModCod
100900,AMC11-H-PRE-100900.spop,., 1.64,AMC11,Tr 12,1210.0,Horizontal,DVB-S2 8PSK,R2/3,8.4,.,14.0,.,15.3,.,12.9,.,1,.,3940.0,-0.05,.,30000,Pass,Green,4.9,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,16:14:59,.,ModCod
100900,AMC11-H-PRE-100900.spop,., 1.64,AMC11,Tr 20,1050.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4100.0,0.0,.,30000,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,16:14:59,.,.
100900,AMC11-H-PRE-100900.spop,., 1.64,AMC11,Tr 24,970.0,Horizontal,DVB-S2 8PSK,R5/6,3.4,.,11.5,.,12.8,.,9.5,.,1,.,4180.0,-0.03,.,30000,Fail,Red,-0.1,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,16:14:59,.,SLF
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 1,1430.0320000000002,Horizontal,DVB-S QPSK,R3/4,11.9,.,17.5,.,18.8,.,17.6,.,1,.,3719.97,-0.1,.,26667,Pass,Green,8.4,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 3,1389.9360000000001,Horizontal,DVB-S QPSK,R3/4,10.3,.,15.9,.,17.2,.,16.0,.,1,.,3760.06,0.01,.,19886,Pass,Green,6.8,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 4,1370.056,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3779.94,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 5,1359.9720000000002,Horizontal,DVB-S2 8PSK,R5/6,4.0,.,12.1,.,13.4,.,10.1,.,1,.,3790.03,-0.02,.,13200,Pass,Green,0.5,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 6,1330.0320000000002,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3819.97,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 7,1309.9360000000001,Horizontal,DVB-S2 8PSK,R5/6,5.4,.,13.5,.,14.8,.,11.5,.,1,.,3840.06,0.02,.,30000,Pass,Green,1.9,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 9,1269.9360000000001,Horizontal,DVB-S2 8PSK,R5/6,6.2,.,14.3,.,15.6,.,12.3,.,1,.,3880.06,0.02,.,30000,Pass,Green,2.7,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 11,1229.992,Horizontal,DC2,R3/4,7.6,.,13.2,.,14.5,.,13.3,.,1,.,3920.01,-0.05,.,29264,Pass,Green,4.1,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 12,1209.9,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,3940.1,0.0,.,29264,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 13,1189.924,Horizontal,DVB-S QPSK,R3/4,8.8,.,14.4,.,15.7,.,14.5,.,1,.,3960.08,0.02,.,29270,Pass,Green,5.3,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 14,1169.94,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3980.06,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 15,1149.972,Horizontal,DVB-S2 8PSK,R5/6,5.4,.,13.5,.,14.8,.,11.5,.,1,.,4000.03,-0.01,.,30000,Pass,Green,1.9,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 16,1129.972,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4020.03,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 17,1109.944,Horizontal,DVB-S2 8PSK,R3/4,7.5,.,14.1,.,15.4,.,12.5,.,1,.,4040.06,0.01,.,30000,Pass,Green,4.0,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 18,1089.972,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4060.03,0.0,.,32700,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 19,1069.968,Horizontal,DVB-S2 8PSK,R5/6,8.6,.,16.7,.,18.0,.,14.7,.,1,.,4080.03,-0.01,.,30000,Pass,Green,5.1,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 20,1049.928,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4100.07,0.0,.,29270,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 21,1029.964,Horizontal,DVB-S2 8PSK,R3/4,7.7,.,14.3,.,15.6,.,12.7,.,1,.,4120.04,-0.0,.,30000,Pass,Green,4.2,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-H-PRE-100900.spop,., 1.64,G14,Tr 23,989.9639999999999,Horizontal,DVB-S2 8PSK,R3/4,5.9,.,12.5,.,13.8,.,10.9,.,1,.,4160.04,0.0,.,30000,Pass,Green,2.4,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,ModCod
100900,G14-V-PRE-100900.spop,., 1.64,G14,Tr 24,969.952,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4180.05,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,13:23:06,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr D9B1,1446.004,Vertical,DVB-S QPSK,R5/6,6.7,.,13.3,.,14.6,.,13.0,.,1,.,3704.0,-0.08,.,2734,Pass,Green,3.2,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr D9C1,1442.0079999999998,Vertical,DVB-S QPSK,R5/6,7.0,.,13.6,.,14.9,.,13.3,.,1,.,3707.99,-0.08,.,2734,Pass,Green,3.5,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr I5A1,1433.96,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3716.04,0.0,.,4775,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr D6A1,1425.004,Vertical,DVB-S QPSK,R5/6,7.2,.,13.8,.,15.1,.,13.5,.,1,.,3725.0,-0.08,.,10000,Pass,Green,3.7,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr H9A1,1417.0079999999998,Vertical,DVB-S QPSK,R5/6,7.7,.,14.3,.,15.6,.,14.0,.,1,.,3732.99,-0.08,.,2734,Pass,Green,4.2,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr D9D1,1416.976,Vertical,DVB-S QPSK,R5/6,7.7,.,14.3,.,15.6,.,14.0,.,1,.,3733.02,-0.05,.,2734,Pass,Green,4.2,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr H9E1,1409.9720000000002,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3740.03,0.0,.,32727,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr D9E1,1401.976,Vertical,DVB-S QPSK,R5/6,6.6,.,13.2,.,14.5,.,12.9,.,1,.,3748.02,-0.04,.,2734,Pass,Green,3.1,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr D9F1,1385.308,Vertical,DVB-S QPSK,R5/6,6.4,.,13.0,.,14.3,.,12.7,.,1,.,3764.69,-0.08,.,2734,Pass,Green,2.9,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 3,1377.164,Vertical,DVB-S QPSK,R3/4,10.6,.,16.2,.,17.5,.,16.3,.,1,.,3772.84,0.02,.,4444,Pass,Green,7.1,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 4,1369.9720000000002,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3780.03,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 6,1330.04,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3819.96,0.0,.,29724,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 7,1310.0,Vertical,DVB-S2 8PSK,R5/6,6.7,.,14.8,.,16.1,.,12.8,.,1,.,3840.0,-0.05,.,30000,Pass,Green,3.2,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 9,1270.0,Vertical,DVB-S2 8PSK,R5/6,7.0,.,15.1,.,16.4,.,13.1,.,1,.,3880.0,-0.05,.,30000,Pass,Green,3.5,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,ModCod
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 10,1250.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3900.0,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 11,1230.0,Vertical,DVB-S2 8PSK,R5/6,7.4,.,15.5,.,16.8,.,13.5,.,1,.,3920.0,-0.05,.,30000,Pass,Green,3.9,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,SLF
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 12,1210.0,Horizontal,DC2,.,.,.,.,.,.,.,.,.,0,.,3940.0,0.0,.,29270,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 14,1170.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3980.0,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 17A,1120.0,Vertical,DVB-S QPSK,R7/8,5.8,.,13.0,.,14.3,.,12.5,.,1,.,4030.0,-0.46,.,12400,Pass,Green,2.3,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,SLF
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 17B,1102.0,Vertical,DVB-S2 8PSK,R5/6,6.8,.,14.9,.,16.2,.,12.9,.,1,.,4048.0,-0.45,.,15800,Pass,Green,3.3,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,SLF
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 18,1090.0,Horizontal,DC2,.,.,.,.,.,.,.,.,.,0,.,4060.0,0.0,.,29270,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-V-PRE-100900.spop,., 1.64,SES1,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,6.2,.,14.3,.,15.6,.,12.3,.,1,.,4080.0,-0.02,.,30000,Pass,Green,2.7,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,SLF
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 20,1050.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4100.0,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 22,1010.0,Horizontal,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,4140.0,0.0,.,29268,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,SES1-H-PRE-100900.spop,., 1.64,SES1,Tr 24,970.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4180.0,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,0.0,.,.,SW Continent US,12/21/2020,.,11:51:24,.,.
100900,AMC11-V-PRE-100900.spop,., 1.64,AMC11,Tr 19A,1075.0,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4075.0,0.0,.,19510,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,15:15:14,.,.
100900,AMC11-V-PRE-100900.spop,., 1.64,AMC11,Tr 19B,1058.0,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4092.0,0.0,.,9760,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,15:15:14,.,.
100900,AMC11-V-PRE-100900.spop,., 1.64,AMC11,Tr 23,990.0,Vertical,DVB-S2 8PSK,R5/6,5.4,.,13.5,.,14.8,.,11.5,.,1,.,4160.0,-0.04,.,30000,Pass,Green,1.9,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,12/02/2020,.,15:15:14,.,SLF
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr A8A1,1434.476,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3715.52,0.0,.,21600,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,17.8,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 2,1409.9479999999999,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3740.05,0.0,.,31250,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr 3,1399.068,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3750.93,0.0,.,14410,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,17.8,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr H9A1,1376.476,Horizontal,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,3773.52,0.0,.,6620,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,17.8,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 4,1369.9160000000002,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,3780.08,0.0,.,29270,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 6,1329.9160000000002,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,3820.08,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr 7,1310.032,Horizontal,DVB-S QPSK,R7/8,10.0,.,17.2,.,18.5,.,16.7,.,1,.,3839.97,-0.1,.,29270,Pass,Green,6.5,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,17.8,.,.,SW Continent US,12/21/2020,.,11:44:29,.,ModCod
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 8,1289.932,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3860.07,0.0,.,31248,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr A8C1,1269.968,Horizontal,DVB-S2 8PSK,R5/6,8.3,.,16.4,.,17.7,.,14.4,.,1,.,3880.03,-0.03,.,30000,Pass,Green,4.8,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,17.8,.,.,SW Continent US,12/21/2020,.,11:44:29,.,ModCod
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr I5B1,1224.996,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3925.0,0.0,.,4250,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr D6A1,1219.556,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,3930.44,0.0,.,3255,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr I5C1,1215.588,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,3934.41,0.0,.,2478,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr D6B1,1203.004,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3947.0,0.0,.,18333,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr I5D1,1184.464,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3965.54,0.0,.,5600,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 16,1129.944,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4020.06,0.0,.,31247,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-H-PRE-100900.spop,., 1.64,G17,Tr 17,1109.944,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4040.06,0.0,.,31247,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,17.8,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr G3B1,1083.964,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4066.04,0.0,.,6052,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 18,1073.932,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,4076.07,0.0,.,3000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 20,1049.952,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4100.05,0.0,.,30000,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
100900,G17-V-PRE-100900.spop,., 1.64,G17,Tr 22,1009.96,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4140.04,0.0,.,31250,.,.,.,.,.,.,.,C-Band LNBF 13/,Generic C Band,H/V Dual Pol LN,Under,12.9,.,.,SW Continent US,12/21/2020,.,11:44:29,.,.
